Gender,Money,Recency,Frequency,Age,cat_Children,cat_Teen,cat_Cooking,cat_DIY,cat_Reference,cat_Art,Purchase_Secret_of_Italian_k,Purchase_Atlas_of_Italy,Purchase_Italian_Art,Buy
M,97,8,2,12,0,1,1,0,0,0,0,0,0,0
F,113,12,2,14,0,1,1,0,0,0,0,0,0,0
F,54,14,1,14,0,0,0,0,0,0,0,0,0,0
M,252,24,1,24,0,0,1,0,0,0,0,0,0,0
F,188,10,3,16,0,0,0,1,0,1,0,0,0,1
F,163,16,8,52,4,0,3,0,0,1,1,0,0,0
M,315,32,6,52,2,0,2,0,0,0,0,0,0,0
F,204,22,2,28,0,0,0,1,1,0,0,1,0,0
M,322,10,2,12,0,0,1,0,0,1,0,0,1,0
F,167,10,1,10,0,0,0,0,0,1,0,0,0,0
M,309,8,2,14,1,0,0,0,1,0,0,0,0,0
F,278,10,1,10,0,0,0,0,1,0,0,0,0,0
M,34,2,2,8,1,0,1,0,0,0,1,0,0,0
M,88,2,2,8,0,1,0,0,0,1,0,0,1,0
F,171,10,10,58,2,1,5,0,1,0,0,0,0,0
F,290,10,3,24,1,0,1,0,0,0,1,0,0,0
F,177,6,2,8,1,0,0,1,0,0,0,0,0,0
F,228,14,1,14,0,0,0,1,0,0,0,0,0,0
F,45,14,1,14,0,0,0,0,1,0,0,0,0,0
M,87,28,3,40,0,1,1,0,1,0,0,0,0,0
F,191,24,6,60,2,0,2,0,0,1,0,0,0,0
M,283,12,1,12,0,0,1,0,0,0,0,0,0,0
F,276,16,2,24,0,0,0,1,1,0,0,0,0,0
M,317,2,2,6,0,1,0,0,1,0,0,0,0,0
M,90,36,2,42,0,0,1,0,0,1,0,0,0,0
M,183,12,1,12,1,0,0,0,0,0,0,0,0,0
M,262,22,1,22,0,0,0,1,0,0,0,0,0,0
F,258,10,1,10,0,0,0,0,1,0,0,0,0,0
F,146,32,2,38,1,0,0,1,0,0,0,0,0,0
M,270,34,8,50,1,1,4,0,0,1,0,0,0,0
F,348,28,6,52,2,0,0,0,0,1,0,0,0,0
F,186,12,10,48,2,0,4,2,1,0,0,0,0,0
F,289,10,2,16,0,0,0,0,0,0,0,0,0,0
M,208,10,10,38,1,1,2,1,1,0,1,0,0,0
F,248,10,2,12,0,0,0,1,1,0,0,1,0,0
M,309,6,1,6,0,0,0,0,1,0,0,0,0,0
F,267,16,1,16,0,1,0,0,0,0,0,0,0,0
F,257,14,7,56,2,0,2,1,1,0,0,0,0,1
F,386,20,10,44,1,0,4,0,0,2,0,0,0,0
F,272,16,12,50,3,1,4,2,1,0,1,1,0,0
F,299,16,2,20,0,0,1,0,0,1,0,0,0,0
M,63,8,2,16,0,1,0,0,0,0,0,0,0,1
M,209,20,2,28,2,0,0,0,0,0,0,0,0,0
F,218,14,11,42,0,1,4,1,1,1,0,0,0,0
M,223,2,2,10,1,0,0,0,0,0,0,0,0,0
M,244,2,1,2,0,0,1,0,0,0,0,0,0,0
M,324,30,12,58,3,1,1,2,1,2,0,0,0,0
F,47,4,2,10,1,0,1,0,0,0,0,0,0,0
M,97,14,2,16,2,0,0,0,0,0,0,0,0,0
F,265,18,2,24,0,0,0,0,0,1,0,0,0,0
F,328,14,2,16,1,0,0,0,0,0,0,0,0,0
F,274,14,3,30,3,0,0,0,0,0,0,0,0,0
F,253,18,8,40,1,2,2,0,1,2,0,0,0,0
F,146,30,1,30,0,1,0,0,0,0,0,0,0,0
F,297,2,11,66,0,2,4,1,2,2,0,0,0,0
F,69,12,1,12,0,0,0,0,1,0,0,0,0,0
F,179,2,3,16,2,0,0,0,0,0,0,0,0,1
F,32,4,2,10,1,0,1,0,0,0,0,0,0,0
F,97,20,4,42,2,0,0,0,1,1,0,0,0,0
M,172,10,1,10,0,0,1,0,0,0,0,0,0,0
F,68,12,1,12,1,0,0,0,0,0,0,0,0,0
M,178,34,6,58,0,1,1,1,1,0,0,0,0,0
M,166,6,1,6,0,0,0,0,0,0,0,0,0,0
F,270,30,1,30,0,0,1,0,0,0,0,0,0,0
M,75,6,1,6,0,0,0,0,0,1,0,0,0,0
F,263,4,8,28,1,1,2,1,3,0,0,0,0,0
M,71,10,1,10,0,0,1,0,0,0,0,0,0,0
F,193,18,3,30,0,1,1,0,0,0,0,0,0,0
F,322,30,11,74,4,0,2,2,1,2,1,0,1,0
M,288,10,1,10,0,1,0,0,0,0,0,0,0,0
F,235,2,5,12,3,1,0,0,0,0,0,0,0,0
M,124,12,1,12,0,1,0,0,0,0,0,0,0,0
M,86,14,1,14,0,0,1,0,0,0,0,0,0,0
F,197,10,8,34,2,0,1,0,1,2,1,1,1,0
F,48,4,1,4,0,0,0,1,0,0,0,0,0,0
M,84,6,1,6,0,0,0,0,1,0,0,0,0,0
F,304,4,5,32,0,1,1,1,2,0,0,0,0,0
F,324,2,2,8,0,0,1,0,0,1,0,0,0,0
F,113,14,1,14,0,0,1,0,0,0,0,0,0,0
F,330,10,6,44,1,0,2,0,2,0,0,0,0,0
F,206,12,1,12,1,0,0,0,0,0,0,0,0,0
F,77,18,2,22,1,0,0,1,0,0,0,0,0,0
F,302,10,2,16,1,0,1,0,0,0,0,0,0,0
F,398,4,11,54,2,1,0,1,3,3,0,1,1,1
F,74,12,2,18,1,0,1,0,0,0,0,0,0,0
F,271,36,3,44,1,0,0,1,0,1,0,0,0,0
M,162,4,2,8,1,0,0,0,0,0,0,0,0,0
M,284,8,2,12,0,0,0,0,1,0,0,0,0,0
F,329,8,9,54,1,1,2,2,2,0,0,0,0,0
M,424,12,9,58,4,0,2,1,0,1,0,0,0,0
F,251,10,2,12,0,0,1,1,0,0,0,0,0,0
F,43,14,2,16,1,1,0,0,0,0,0,0,0,0
M,309,28,9,72,2,1,4,1,1,0,0,0,0,0
F,169,16,2,20,1,0,1,0,0,0,0,0,0,0
F,38,8,2,14,0,1,0,0,0,1,0,0,0,0
M,239,14,2,22,1,0,1,0,0,0,1,0,0,0
M,299,8,2,16,1,0,1,0,0,0,0,0,0,0
F,266,6,7,38,1,0,0,2,2,1,0,0,0,0
F,113,2,2,4,1,0,0,0,0,1,0,0,1,0
M,463,34,12,72,1,1,2,3,3,1,1,0,0,0
F,256,16,8,32,4,0,2,1,0,1,0,0,0,0
F,136,16,9,36,3,0,3,0,1,2,0,0,0,0
M,75,22,2,28,0,0,1,0,0,0,0,0,0,0
M,91,16,2,20,0,0,1,0,1,0,0,0,0,0
F,155,24,5,36,1,2,1,0,0,1,0,0,0,0
F,115,2,2,8,1,0,1,0,0,0,1,0,0,0
M,318,8,2,16,0,0,1,1,0,0,0,0,0,0
F,159,28,1,28,0,0,1,0,0,0,0,0,0,0
F,87,4,2,6,0,0,1,0,0,1,0,0,1,1
F,93,4,6,22,1,1,2,1,0,1,0,0,0,1
F,266,16,4,26,0,1,2,0,0,0,0,0,0,0
F,271,6,10,48,1,2,2,1,0,1,1,0,0,0
F,46,16,1,16,0,0,0,1,0,0,0,0,0,0
F,112,12,2,20,0,0,0,0,0,1,0,0,0,0
F,68,2,2,6,1,1,0,0,0,0,0,0,0,1
F,177,22,2,24,1,1,0,0,0,0,0,0,0,0
M,306,10,1,10,0,0,0,0,0,1,0,0,0,0
F,106,14,7,54,1,0,2,1,2,0,0,0,0,0
M,154,22,1,22,0,0,0,0,1,0,0,0,0,0
M,136,10,8,36,0,2,0,2,0,2,0,0,0,1
M,170,10,2,18,0,1,0,0,0,0,0,0,0,0
M,280,8,9,44,4,0,3,0,1,0,0,0,0,0
M,262,20,2,26,1,0,0,0,0,1,0,0,0,0
M,316,8,2,12,1,1,0,0,0,0,0,0,0,0
M,259,14,2,16,0,0,0,1,1,0,0,0,0,0
F,360,10,9,56,1,1,1,2,1,2,0,0,0,0
F,183,4,2,8,0,0,2,0,0,0,0,0,0,0
F,287,16,5,44,1,0,3,0,0,1,0,0,0,0
M,360,10,5,28,0,1,2,0,0,1,1,0,1,1
M,274,12,1,12,1,0,0,0,0,0,0,0,0,0
F,197,8,1,8,0,0,0,0,0,1,0,0,0,0
M,43,10,2,14,0,0,0,0,2,0,0,0,0,0
F,184,32,1,32,0,0,1,0,0,0,0,0,0,0
F,284,14,8,32,4,1,1,1,1,0,0,0,0,0
M,268,12,1,12,1,0,0,0,0,0,0,0,0,0
F,77,14,2,22,0,0,0,0,1,1,0,0,0,1
F,160,6,2,12,1,0,1,0,0,0,1,0,0,0
F,173,16,9,54,1,0,5,1,1,1,1,0,1,0
F,385,6,12,30,3,2,3,2,1,0,0,0,0,0
F,322,2,10,52,3,1,2,2,0,1,0,0,0,0
M,328,10,2,16,0,0,1,0,1,0,0,0,0,0
M,130,12,2,18,0,0,1,0,0,0,0,0,0,0
M,149,26,2,30,0,0,1,0,0,0,0,0,0,0
F,52,18,2,20,0,1,1,0,0,0,0,0,0,0
M,247,10,8,46,0,2,2,1,0,2,0,0,0,1
F,93,12,1,12,0,0,0,1,0,0,0,0,0,0
M,31,20,1,20,0,0,0,0,0,0,0,0,0,0
F,197,30,12,72,2,2,2,1,2,2,1,0,0,0
F,228,12,1,12,0,1,0,0,0,0,0,0,0,0
F,200,22,6,34,2,1,1,0,1,1,1,1,1,0
F,82,24,2,28,0,1,0,0,0,1,0,0,1,0
F,143,34,1,34,0,0,0,0,0,1,0,0,0,0
M,157,10,4,24,0,0,1,1,0,0,1,0,0,1
M,279,28,2,36,0,1,0,1,0,0,0,0,0,0
F,317,6,8,28,1,1,4,0,2,0,1,1,0,0
F,370,20,10,64,2,2,2,1,2,0,0,0,0,0
F,209,8,2,16,1,0,0,0,1,0,0,0,0,0
M,126,10,1,10,1,0,0,0,0,0,0,0,0,0
F,353,6,9,46,4,0,1,0,0,0,0,0,0,0
F,45,16,1,16,0,0,1,0,0,0,0,0,0,0
F,167,2,2,10,0,0,0,0,0,1,0,0,0,1
F,122,14,1,14,0,0,1,0,0,0,0,0,0,0
F,123,6,6,40,1,1,2,0,1,0,1,1,0,0
M,280,4,8,40,2,0,2,0,1,1,0,0,0,1
F,165,20,1,20,0,0,0,0,0,0,0,0,0,0
F,332,16,6,46,0,1,1,3,0,1,0,0,0,0
M,161,6,5,30,1,0,2,0,0,0,0,0,0,0
M,137,4,7,44,2,1,2,0,1,0,0,0,0,0
F,91,16,4,24,1,0,0,2,1,0,0,0,0,0
F,308,28,2,34,1,0,1,0,0,0,1,0,0,0
F,296,18,10,74,3,1,3,0,1,0,0,0,0,0
F,215,12,2,16,0,1,1,0,0,0,0,0,0,0
M,148,2,2,8,0,0,0,1,0,0,0,0,0,0
F,245,30,2,34,0,0,1,1,0,0,0,0,0,0
M,137,8,3,20,0,0,1,1,0,0,0,0,0,0
F,283,4,11,38,0,3,0,4,1,3,0,0,0,1
M,229,16,9,40,0,2,4,1,0,1,0,0,0,0
M,123,26,1,26,0,0,1,0,0,0,0,0,0,0
M,105,12,1,12,0,0,1,0,0,0,0,0,0,1
F,184,14,12,44,5,1,3,0,0,0,0,0,0,0
F,295,12,1,12,0,0,0,0,1,0,0,0,0,0
F,154,16,9,64,2,1,2,2,0,2,1,0,0,0
F,283,16,1,16,0,0,0,0,0,0,0,0,0,0
M,119,16,2,20,1,0,1,0,0,0,0,0,0,0
F,55,14,2,22,0,0,0,1,0,1,0,0,1,0
M,111,12,2,16,1,0,1,0,0,0,0,0,0,0
F,217,14,3,30,0,0,1,0,0,1,0,0,0,0
F,231,6,1,6,0,0,0,0,1,0,0,0,0,0
F,330,14,3,28,0,0,0,2,0,0,0,0,0,0
F,232,14,3,24,1,1,0,0,0,1,0,0,1,1
F,133,10,2,16,0,2,0,0,0,0,0,0,0,0
F,190,2,1,2,0,1,0,0,0,0,0,0,0,0
F,460,14,11,80,2,1,4,1,1,1,0,0,0,0
F,270,10,4,30,0,0,2,1,0,1,1,0,0,0
F,187,14,1,14,0,0,0,0,0,1,0,0,0,0
F,169,14,1,14,1,0,0,0,0,0,0,0,0,0
F,273,30,2,36,0,1,1,0,0,0,0,0,0,0
F,432,34,10,58,4,0,0,2,1,1,0,0,0,1
F,463,4,12,28,5,0,1,0,0,2,0,0,0,1
F,312,22,2,26,0,0,1,0,0,0,0,0,0,0
F,34,24,2,28,0,0,0,0,1,1,0,0,0,0
F,223,8,8,54,1,1,3,0,0,1,0,0,0,0
F,274,2,5,30,3,2,0,0,0,0,0,0,0,0
M,260,14,1,14,1,0,0,0,0,0,0,0,0,0
F,23,14,1,14,0,1,0,0,0,0,0,0,0,0
F,164,4,1,4,0,1,0,0,0,0,0,0,0,0
M,252,10,11,60,3,1,4,0,0,1,0,0,0,0
M,284,6,2,8,0,0,0,1,0,0,0,0,0,0
F,270,10,2,14,0,2,0,0,0,0,0,0,0,0
F,104,12,2,14,0,0,1,0,0,0,0,0,0,0
M,29,14,1,14,0,0,1,0,0,0,0,0,0,0
M,277,10,7,48,1,0,3,1,1,1,0,0,0,0
F,86,16,2,24,0,0,0,2,0,0,0,0,0,0
F,185,30,11,76,2,1,3,0,1,2,1,1,1,0
F,74,24,1,24,0,0,1,0,0,0,0,0,0,0
F,287,14,11,68,5,0,2,1,1,1,0,0,0,0
F,239,12,2,16,0,1,1,0,0,0,0,0,0,0
F,148,26,2,32,0,0,0,0,0,2,0,0,0,0
F,151,12,2,16,0,0,1,0,0,0,0,0,0,0
F,304,8,1,8,1,0,0,0,0,0,0,0,0,0
M,285,34,10,68,1,1,2,2,0,2,1,0,1,0
F,55,4,1,4,0,0,0,1,0,0,0,0,0,0
F,37,24,1,24,0,0,1,0,0,0,0,0,0,0
F,190,6,2,12,1,1,0,0,0,0,0,0,0,0
F,258,16,12,68,3,1,1,1,1,2,0,0,0,0
F,374,12,10,64,3,0,1,2,0,0,0,0,0,0
M,398,12,12,54,1,0,2,5,1,2,0,0,0,0
F,268,24,1,24,1,0,0,0,0,0,0,0,0,0
F,162,8,1,8,0,0,0,0,0,1,0,0,0,1
M,192,24,12,78,4,0,3,1,1,3,0,0,0,0
M,178,8,8,36,3,0,0,1,1,2,0,1,1,1
F,271,10,10,42,3,2,2,0,2,1,1,0,0,0
M,269,4,6,26,1,0,2,0,1,1,1,1,1,1
F,282,20,2,26,0,1,1,0,0,0,0,0,0,0
M,115,28,2,34,0,0,1,0,1,0,0,0,0,0
F,241,6,1,6,0,0,0,1,0,0,0,0,0,0
F,241,12,2,18,0,1,1,0,0,0,0,0,0,0
F,293,4,1,4,0,0,1,0,0,0,0,0,0,0
M,28,14,1,14,0,0,0,1,0,0,0,0,0,0
M,408,22,12,56,5,0,3,0,3,1,1,1,1,0
F,132,6,2,14,0,0,1,0,1,0,0,0,0,0
F,219,12,11,64,1,1,2,2,1,3,0,0,0,0
F,235,16,5,42,2,1,0,2,0,0,0,0,0,0
M,58,10,2,12,0,0,1,0,1,0,0,1,0,0
F,144,4,2,6,1,0,0,0,0,0,0,0,0,0
F,340,8,3,20,2,0,1,0,0,0,0,0,0,0
F,89,14,2,20,0,0,2,0,0,0,0,0,0,0
M,128,14,6,42,0,0,1,1,0,0,1,0,0,1
M,324,16,2,20,0,0,1,0,1,0,0,0,0,0
F,383,12,6,42,1,2,2,0,1,0,0,0,0,0
F,210,12,2,16,1,0,0,1,0,0,0,0,0,0
F,358,12,7,52,0,0,1,1,0,3,0,0,0,1
F,163,12,1,12,0,0,0,0,0,1,0,0,0,0
F,231,12,4,28,1,1,1,1,0,0,0,0,0,0
F,303,14,2,16,0,1,0,0,0,1,0,0,0,0
F,338,16,9,44,1,1,4,2,1,0,0,0,0,0
F,133,16,1,16,1,0,0,0,0,0,0,0,0,0
F,256,10,11,64,3,2,3,0,1,0,0,0,0,0
F,113,16,4,24,2,0,1,0,0,0,0,0,0,0
F,199,4,1,4,0,0,1,0,0,0,0,0,0,0
F,311,4,2,8,1,1,0,0,0,0,0,0,0,0
F,185,32,8,58,4,0,3,0,0,0,0,0,0,0
F,53,34,1,34,0,0,0,0,0,0,0,0,0,0
F,200,10,2,14,0,1,0,0,0,0,0,0,0,0
F,324,16,6,50,4,0,1,0,1,0,0,0,0,0
F,229,10,1,10,0,0,0,0,0,1,0,0,0,1
M,99,22,1,22,1,0,0,0,0,0,0,0,0,0
F,228,10,2,18,0,0,1,0,0,0,0,0,0,0
M,36,12,1,12,1,0,0,0,0,0,0,0,0,0
F,365,8,9,42,1,0,1,2,2,0,0,0,0,1
M,302,12,2,18,0,1,0,1,0,0,0,0,0,0
F,40,26,1,26,1,0,0,0,0,0,0,0,0,0
F,241,16,2,22,1,0,1,0,0,0,0,0,0,0
F,173,2,2,10,0,0,0,1,0,0,0,0,0,0
M,151,10,2,16,1,0,0,0,1,0,0,1,0,0
F,336,14,7,50,1,1,3,0,0,1,1,0,0,0
F,202,10,1,10,0,0,0,0,0,0,0,0,0,0
F,267,12,11,72,1,2,3,1,3,0,0,0,0,0
M,270,14,2,16,0,0,0,2,0,0,0,0,0,0
F,176,22,1,22,0,0,1,0,0,0,0,0,0,0
F,295,8,2,12,0,0,0,0,1,1,0,0,0,0
F,136,2,1,2,0,0,1,0,0,0,0,0,0,0
F,248,2,10,32,3,0,2,2,0,3,1,0,1,0
F,154,20,1,20,0,0,1,0,0,0,0,0,0,0
F,221,16,4,26,2,0,0,0,0,1,0,0,0,0
F,143,2,1,2,1,0,0,0,0,0,0,0,0,0
F,95,2,2,8,0,1,0,1,0,0,0,0,0,0
F,270,26,1,26,1,0,0,0,0,0,0,0,0,0
F,50,28,2,32,1,0,0,0,0,0,0,0,0,0
M,178,28,8,56,0,1,2,0,2,1,1,1,0,0
F,277,34,5,62,2,1,0,0,1,0,0,0,0,0
F,290,20,7,42,4,1,0,0,0,1,0,0,0,0
M,76,14,3,22,0,1,2,0,0,0,0,0,0,0
F,63,24,1,24,0,0,1,0,0,0,0,0,0,0
M,269,10,3,24,0,1,2,0,0,0,0,0,0,0
F,176,36,2,40,0,0,0,1,0,0,0,0,0,0
F,43,16,2,18,0,0,1,1,0,0,0,0,0,0
F,103,10,1,10,0,0,0,0,0,0,0,0,0,0
M,189,10,2,16,0,0,0,0,0,1,0,0,0,0
F,179,16,11,72,1,0,3,0,4,2,0,0,0,0
M,143,14,4,34,2,0,0,2,0,0,0,0,0,0
M,305,12,2,18,2,0,0,0,0,0,0,0,0,0
F,248,6,3,16,0,1,0,1,0,0,0,0,0,0
F,348,2,6,26,3,1,1,0,0,1,0,0,0,0
M,248,16,2,20,0,0,1,0,0,0,0,0,0,0
F,180,2,2,6,0,0,0,0,2,0,0,1,0,0
F,226,4,8,38,3,0,2,0,0,1,0,0,0,0
F,369,34,5,60,1,0,2,1,0,1,0,0,0,0
F,47,10,2,16,0,1,0,0,1,0,0,0,0,1
M,312,10,2,16,1,0,1,0,0,0,0,0,0,0
F,192,6,4,24,1,0,1,0,0,0,0,0,0,0
F,274,12,3,28,1,0,1,1,0,0,0,0,0,0
F,34,2,1,2,0,0,1,0,0,0,0,0,0,0
M,291,14,1,14,0,0,1,0,0,0,0,0,0,0
F,238,16,11,76,3,2,2,1,1,0,0,0,0,0
M,48,26,1,26,0,0,1,0,0,0,0,0,0,0
F,275,12,1,12,0,0,0,0,1,0,0,0,0,0
M,38,16,1,16,0,0,0,0,0,0,0,0,0,0
F,129,20,1,20,0,0,0,1,0,0,0,0,0,0
F,269,10,1,10,0,1,0,0,0,0,0,0,0,0
F,140,30,1,30,0,0,0,0,0,1,0,0,0,0
F,293,16,1,16,0,0,0,0,0,0,0,0,0,0
F,36,10,1,10,0,1,0,0,0,0,0,0,0,0
F,233,32,1,32,0,0,1,0,0,0,0,0,0,0
F,458,6,12,76,2,1,2,1,1,4,1,1,1,1
F,248,10,1,10,0,0,0,0,0,0,0,0,0,0
M,33,14,2,18,1,0,1,0,0,0,0,0,0,0
F,296,16,1,16,1,0,0,0,0,0,0,0,0,0
M,237,14,1,14,0,0,0,0,0,0,0,0,0,0
F,95,14,2,22,2,0,0,0,0,0,0,0,0,0
F,239,20,1,20,0,0,1,0,0,0,0,0,0,0
F,397,16,11,60,3,0,1,2,0,2,1,0,1,0
F,237,16,1,16,0,0,0,0,0,0,0,0,0,0
F,97,12,1,12,0,0,0,0,0,1,0,0,0,0
M,344,10,6,36,0,0,3,2,0,1,1,0,1,0
F,93,32,1,32,0,0,0,1,0,0,0,0,0,0
F,159,32,2,40,0,0,0,0,0,1,0,0,0,0
F,223,8,2,14,1,1,0,0,0,0,0,0,0,0
F,139,30,2,34,0,0,1,0,0,1,0,0,0,0
F,417,10,12,50,3,2,3,2,0,0,1,0,0,1
F,323,12,2,18,0,0,1,1,0,0,0,0,0,0
F,262,12,1,12,0,0,1,0,0,0,0,0,0,0
M,170,8,9,52,3,0,1,2,0,1,1,0,1,1
F,323,16,2,20,0,0,1,1,0,0,0,0,0,0
M,280,36,1,36,0,0,0,0,1,0,0,0,0,0
M,201,30,2,36,1,0,0,0,0,0,0,0,0,0
F,285,6,1,6,0,0,1,0,0,0,0,0,0,0
M,100,10,2,12,0,1,1,0,0,0,0,0,0,0
F,295,14,1,14,0,0,1,0,0,0,0,0,0,0
F,278,4,1,4,1,0,0,0,0,0,0,0,0,0
M,76,16,1,16,0,0,0,1,0,0,0,0,0,0
F,259,2,11,38,1,0,4,1,1,1,1,0,1,1
F,249,10,8,32,1,0,1,2,2,1,0,0,0,0
F,293,30,1,30,0,0,1,0,0,0,0,0,0,0
F,397,10,8,32,0,1,4,1,0,2,0,0,0,0
M,145,16,4,34,0,1,2,0,0,0,0,0,0,0
M,150,12,1,12,0,1,0,0,0,0,0,0,0,0
F,238,32,1,32,1,0,0,0,0,0,0,0,0,0
F,163,14,4,34,2,1,0,0,0,0,0,0,0,0
M,262,16,1,16,0,0,1,0,0,0,0,0,0,1
M,259,20,3,36,3,0,0,0,0,0,0,0,0,0
M,159,16,8,54,3,0,1,2,1,0,0,0,0,0
F,136,14,4,24,3,0,0,0,1,0,0,0,0,0
M,206,4,10,44,4,1,2,0,1,2,0,0,0,1
F,310,12,2,16,1,0,0,0,0,0,0,0,0,0
M,297,12,2,16,0,1,1,0,0,0,0,0,0,0
F,323,10,2,14,0,1,0,1,0,0,0,0,0,0
M,159,2,1,2,0,0,1,0,0,0,0,0,0,1
F,259,6,2,14,1,1,0,0,0,0,0,0,0,0
F,110,6,7,42,1,2,3,0,0,0,0,0,0,0
M,195,10,1,10,1,0,0,0,0,0,0,0,0,0
F,155,12,1,12,0,1,0,0,0,0,0,0,0,0
F,237,6,1,6,0,0,0,0,1,0,0,0,0,0
M,325,2,2,10,0,0,1,0,0,0,0,0,0,1
M,136,12,5,36,0,0,2,1,2,0,0,0,0,0
M,324,16,2,22,1,0,0,0,0,0,0,0,0,0
F,227,12,1,12,0,0,0,0,0,0,0,0,0,0
F,426,18,10,50,1,1,6,0,1,0,1,1,0,0
F,277,8,1,8,0,0,1,0,0,0,0,0,0,0
F,324,16,11,58,3,1,3,1,1,1,1,0,0,0
M,199,4,1,4,0,0,0,1,0,0,0,0,0,0
F,50,12,2,18,0,1,0,0,1,0,0,0,0,0
F,28,6,1,6,0,0,1,0,0,0,0,0,0,0
M,228,34,1,34,1,0,0,0,0,0,0,0,0,0
F,198,10,2,16,0,0,1,0,0,0,0,0,0,0
M,102,2,6,26,1,0,0,2,0,2,0,0,1,1
F,207,22,11,74,4,0,2,3,2,0,0,0,0,0
M,297,10,9,52,2,0,3,2,0,1,0,0,0,0
F,113,8,1,8,0,0,1,0,0,0,0,0,0,0
F,318,2,2,8,0,1,0,0,0,1,0,0,0,0
F,316,10,9,48,2,1,2,0,1,1,0,0,0,0
M,277,8,1,8,0,0,0,0,1,0,0,0,0,0
F,266,6,11,48,5,1,2,0,2,1,0,0,0,1
F,144,14,2,20,1,1,0,0,0,0,0,0,0,0
F,207,12,2,16,1,1,0,0,0,0,0,0,0,0
F,352,14,10,66,3,1,2,2,0,1,1,0,0,0
F,81,6,2,14,1,0,0,1,0,0,0,0,0,0
F,260,10,2,12,1,1,0,0,0,0,0,0,0,0
M,100,12,2,16,1,0,0,0,1,0,0,0,0,0
F,305,4,2,6,0,1,0,0,1,0,0,0,0,0
F,265,2,2,4,0,0,2,0,0,0,0,0,0,0
F,200,14,1,14,0,0,0,1,0,0,0,0,0,0
F,152,28,2,32,1,0,0,0,1,0,0,1,0,0
F,216,14,6,42,1,0,1,1,0,1,0,0,0,0
M,143,10,2,14,1,0,0,0,0,0,0,0,0,0
F,136,12,2,14,2,0,0,0,0,0,0,0,0,0
F,71,8,2,16,0,1,0,0,0,1,0,0,0,0
F,110,12,2,20,0,0,0,0,0,1,0,0,0,1
F,69,12,2,20,0,1,0,0,0,0,0,0,0,0
F,127,16,2,18,1,0,1,0,0,0,0,0,0,0
F,101,4,3,16,1,0,1,0,0,1,0,0,0,0
F,249,14,1,14,0,0,0,0,0,1,0,0,0,0
F,282,30,12,98,2,0,2,5,0,2,1,0,0,0
F,320,4,4,18,1,1,1,0,0,0,0,0,0,0
F,263,2,5,16,1,1,0,0,0,1,0,0,1,1
F,326,8,6,36,3,0,1,0,1,1,0,0,0,0
F,250,14,3,28,0,0,2,0,0,1,0,0,0,0
M,253,10,1,10,0,0,0,0,1,0,0,0,0,0
F,78,2,1,2,0,0,1,0,0,0,0,0,0,0
F,236,10,12,74,4,2,2,2,0,1,1,0,1,0
F,86,16,2,20,0,0,0,0,0,0,0,0,0,0
F,350,16,8,62,4,0,1,0,0,2,1,0,1,0
M,275,10,4,24,0,0,1,1,1,1,0,0,0,0
F,275,2,10,54,2,2,1,1,0,0,1,0,0,0
F,51,14,2,18,0,0,0,2,0,0,0,0,0,0
M,150,6,1,6,0,0,0,1,0,0,0,0,0,0
F,55,2,1,2,1,0,0,0,0,0,0,0,0,0
M,314,6,2,10,1,0,1,0,0,0,0,0,0,0
M,175,8,4,18,1,0,0,2,0,1,0,0,0,0
F,44,24,2,26,0,1,1,0,0,0,0,0,0,0
F,63,16,1,16,0,0,0,1,0,0,0,0,0,0
F,155,4,2,6,1,1,0,0,0,0,0,0,0,0
M,240,16,1,16,1,0,0,0,0,0,0,0,0,0
F,15,4,1,4,0,0,0,0,0,0,0,0,0,0
F,236,14,1,14,0,1,0,0,0,0,0,0,0,0
M,327,14,3,24,0,1,2,0,0,0,1,0,0,0
F,50,16,1,16,0,0,0,0,0,0,0,0,0,0
F,337,16,9,50,1,1,3,1,1,1,0,0,0,1
M,106,8,1,8,0,0,0,1,0,0,0,0,0,0
M,188,14,10,68,5,1,2,1,0,0,1,0,0,0
F,305,4,2,8,0,2,0,0,0,0,0,0,0,0
F,285,4,1,4,0,0,0,0,1,0,0,0,0,0
F,304,26,1,26,1,0,0,0,0,0,0,0,0,0
M,414,8,9,32,2,1,1,1,1,2,1,1,1,1
F,44,6,2,10,0,0,0,0,1,1,0,0,1,1
M,171,12,3,18,1,0,0,0,0,1,0,0,0,0
F,157,22,4,32,1,2,1,0,0,0,0,0,0,0
F,282,6,6,28,1,1,1,1,0,2,0,0,0,0
M,312,18,2,24,0,0,2,0,0,0,1,0,0,0
F,71,8,2,16,1,1,0,0,0,0,0,0,0,0
F,125,18,2,22,1,0,0,0,0,1,0,0,1,0
M,141,12,2,14,0,0,0,1,0,0,0,0,0,1
M,398,32,11,88,3,0,2,1,1,2,0,0,0,0
F,130,32,2,40,0,0,1,0,0,1,0,0,0,0
F,292,14,2,16,1,1,0,0,0,0,0,0,0,0
M,252,12,5,34,0,0,3,1,0,1,1,0,1,0
F,223,14,12,68,2,2,5,0,0,1,0,0,0,0
M,133,16,1,16,0,0,1,0,0,0,0,0,0,0
F,185,14,2,16,0,0,1,0,0,0,0,0,0,0
F,89,4,1,4,0,0,1,0,0,0,0,0,0,0
F,224,16,1,16,0,0,1,0,0,0,0,0,0,0
M,234,14,2,16,0,0,1,0,0,0,0,0,0,0
M,196,6,2,12,0,1,0,0,1,0,0,0,0,0
